datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,wind_was_zero,hour,month
2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,7.46579977442451,1,5,1
2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,0,6,1
2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,8.155544707484829,1,7,1
2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,0,8,1
2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,0,9,1
2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,0,10,1
2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,0,11,1
2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,0,12,1
2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,0,13,1
2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,0,14,1
2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,0,15,1
2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,0,16,1
2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,0,17,1
2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,0,18,1
2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,0,19,1
2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,0,20,1
2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,0,21,1
2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,22,1
2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,0,23,1
2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,10.372786310513526,1,0,1
2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,0,1,1
2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,0,2,1
2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,8.419227224927878,1,3,1
2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,4,1
2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,5,1
2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,6,1
2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,7,1
2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,8,1
2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,0,9,1
2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,0,10,1
2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,0,11,1
2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,0,12,1
2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,0,13,1
2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,0,14,1
2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,0,15,1
2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,0,16,1
2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,0,17,1
2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,0,18,1
2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,0,19,1
2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,0,20,1
2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,0,21,1
2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,0,22,1
2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,23,1
2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,0,0,1
2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,0,1,1
2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,2,1
2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0,3,1
2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,0,4,1
2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0,5,1
2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0,6,1
2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,0,7,1
2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,0,8,1
2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,0,9,1
2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,0,10,1
2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,0,11,1
2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,0,12,1
2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,0,13,1
2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,0,14,1
2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,0,15,1
2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,0,16,1
2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,0,17,1
2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,0,18,1
2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,0,19,1
2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,0,20,1
2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,0,21,1
2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0,22,1
2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,0,23,1
2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0,12,1
2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0,13,1
2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,0,14,1
2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,0,15,1
2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,16,1
2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,0,17,1
2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,0,18,1
2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,0,19,1
2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,9.535763400089051,1,20,1
2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0,21,1
2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,22,1
2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,9.446318705216775,1,23,1
2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,8.495935255681031,1,0,1
2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,2,1
2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,4,1
2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,5,1
2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,6,1
2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,0,7,1
2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,0,8,1
2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,0,9,1
2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,0,10,1
2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,0,11,1
2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,0,12,1
2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,0,13,1
2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,0,14,1
2011-01-19 15:00:00,1,0,1,1,16.4,20.455,54,19.0012,0,15,1
2011-01-19 16:00:00,1,0,1,1,15.58,19.695,58,26.0027,0,16,1
2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,0,17,1
2011-01-19 18:00:00,1,0,1,1,13.94,15.91,61,19.0012,0,18,1
2011-01-19 19:00:00,1,0,1,1,13.12,14.395,57,27.9993,0,19,1
2011-01-19 20:00:00,1,0,1,1,13.12,15.15,49,19.9995,0,20,1
2011-01-19 21:00:00,1,0,1,1,13.12,14.395,49,27.9993,0,21,1
2011-01-19 22:00:00,1,0,1,1,12.3,15.15,52,11.0014,0,22,1
2011-01-19 23:00:00,1,0,1,1,12.3,13.635,52,31.0009,0,23,1
2011-02-01 00:00:00,1,0,1,2,6.56,9.09,64,7.0015,0,0,2
2011-02-01 01:00:00,1,0,1,2,6.56,9.09,69,7.0015,0,1,2
2011-02-01 02:00:00,1,0,1,2,6.56,11.365,69,9.415212323070152,1,2,2
2011-02-01 03:00:00,1,0,1,2,6.56,11.365,69,9.413032253606877,1,3,2
2011-02-01 05:00:00,1,0,1,3,5.74,10.605,93,8.89472107849583,1,5,2
2011-02-01 06:00:00,1,0,1,3,5.74,10.605,93,8.707291990532863,1,6,2
2011-02-01 07:00:00,1,0,1,3,6.56,11.365,93,7.488094605271162,1,7,2
2011-02-01 08:00:00,1,0,1,3,6.56,11.365,93,7.123000164627403,1,8,2
2011-02-01 09:00:00,1,0,1,2,6.56,11.365,93,10.573907232084155,1,9,2
2011-02-01 10:00:00,1,0,1,2,6.56,11.365,93,10.758131596061295,1,10,2
2011-02-01 11:00:00,1,0,1,2,7.38,12.12,86,10.425772511159009,1,11,2
2011-02-01 12:00:00,1,0,1,2,8.2,12.88,86,10.81581067530534,1,12,2
2011-02-01 13:00:00,1,0,1,2,8.2,12.88,86,10.99805454067811,1,13,2
2011-02-01 14:00:00,1,0,1,2,9.02,12.88,80,6.0032,0,14,2
2011-02-01 15:00:00,1,0,1,2,9.84,14.395,75,11.787586594051588,1,15,2
2011-02-01 16:00:00,1,0,1,2,9.84,12.12,75,8.9981,0,16,2
2011-02-01 17:00:00,1,0,1,2,9.84,14.395,75,11.735617786072376,1,17,2
2011-02-01 18:00:00,1,0,1,2,9.84,12.88,81,7.0015,0,18,2
2011-02-01 19:00:00,1,0,1,2,9.84,12.12,81,8.9981,0,19,2
2011-02-01 20:00:00,1,0,1,2,9.02,11.365,87,8.9981,0,20,2
2011-02-01 21:00:00,1,0,1,2,9.02,11.365,87,8.9981,0,21,2
2011-02-01 22:00:00,1,0,1,2,9.02,12.88,87,6.0032,0,22,2
2011-02-01 23:00:00,1,0,1,3,8.2,9.85,93,12.998,0,23,2
2011-02-02 00:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,0,2
2011-02-02 01:00:00,1,0,1,3,9.02,11.365,93,12.998,0,1,2
2011-02-02 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,2,2
2011-02-02 03:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,2
2011-02-02 04:00:00,1,0,1,3,9.02,10.605,93,19.0012,0,4,2
2011-02-02 05:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,5,2
2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,6,2
2011-02-02 07:00:00,1,0,1,3,9.02,10.605,93,15.0013,0,7,2
2011-02-02 08:00:00,1,0,1,3,9.02,10.605,93,15.0013,0,8,2
2011-02-02 09:00:00,1,0,1,2,9.84,12.88,93,6.0032,0,9,2
2011-02-02 10:00:00,1,0,1,2,9.02,13.635,100,11.326808064872955,1,10,2
2011-02-02 11:00:00,1,0,1,2,9.84,11.365,93,12.998,0,11,2
2011-02-02 12:00:00,1,0,1,2,9.84,11.365,93,15.0013,0,12,2
2011-02-02 13:00:00,1,0,1,1,13.94,16.665,93,11.0014,0,13,2
2011-02-02 14:00:00,1,0,1,1,15.58,19.695,82,26.0027,0,14,2
2011-02-02 15:00:00,1,0,1,1,15.58,19.695,76,22.0028,0,15,2
2011-02-02 16:00:00,1,0,1,1,14.76,16.665,71,19.9995,0,16,2
2011-02-02 17:00:00,1,0,1,1,14.76,15.91,53,35.0008,0,17,2
2011-02-02 18:00:00,1,0,1,1,13.94,14.395,42,36.9974,0,18,2
2011-02-02 19:00:00,1,0,1,1,11.48,12.12,45,32.9975,0,19,2
2011-02-02 20:00:00,1,0,1,1,9.84,9.85,48,36.9974,0,20,2
2011-02-02 21:00:00,1,0,1,1,9.02,9.85,47,22.0028,0,21,2
2011-02-02 22:00:00,1,0,1,1,9.02,10.605,44,16.9979,0,22,2
2011-02-02 23:00:00,1,0,1,1,8.2,8.335,44,30.0026,0,23,2
2011-02-03 00:00:00,1,0,1,1,8.2,8.335,40,30.0026,0,0,2
2011-02-03 01:00:00,1,0,1,1,8.2,7.575,44,35.0008,0,1,2
2011-02-03 02:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
2011-02-03 03:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,3,2
2011-02-03 05:00:00,1,0,1,1,6.56,6.82,50,19.9995,0,5,2
2011-02-03 06:00:00,1,0,1,1,6.56,6.82,43,23.9994,0,6,2
2011-02-03 07:00:00,1,0,1,1,5.74,6.06,50,22.0028,0,7,2
2011-02-03 08:00:00,1,0,1,1,5.74,6.06,50,23.9994,0,8,2
2011-02-03 09:00:00,1,0,1,1,6.56,6.82,47,19.9995,0,9,2
2011-02-03 10:00:00,1,0,1,1,7.38,7.575,43,22.0028,0,10,2
2011-02-03 11:00:00,1,0,1,1,7.38,6.82,43,30.0026,0,11,2
2011-02-03 12:00:00,1,0,1,1,8.2,9.09,40,23.9994,0,12,2
2011-02-03 13:00:00,1,0,1,1,8.2,8.335,40,27.9993,0,13,2
2011-02-03 14:00:00,1,0,1,1,9.02,9.85,37,26.0027,0,14,2
2011-02-03 15:00:00,1,0,1,1,9.02,9.85,37,22.0028,0,15,2
2011-02-03 16:00:00,1,0,1,1,9.02,10.605,37,16.9979,0,16,2
2011-02-03 17:00:00,1,0,1,1,8.2,9.85,40,12.998,0,17,2
2011-02-03 18:00:00,1,0,1,1,8.2,10.605,40,11.0014,0,18,2
2011-02-03 19:00:00,1,0,1,1,8.2,12.88,40,7.738568837226932,1,19,2
2011-02-03 20:00:00,1,0,1,1,8.2,11.365,47,6.0032,0,20,2
2011-02-03 21:00:00,1,0,1,1,7.38,10.605,55,7.0015,0,21,2
2011-02-03 22:00:00,1,0,1,1,7.38,10.605,51,6.0032,0,22,2
2011-02-03 23:00:00,1,0,1,1,8.2,11.365,47,7.0015,0,23,2
2011-02-04 00:00:00,1,0,1,2,8.2,12.88,44,8.193737395872317,1,0,2
2011-02-04 01:00:00,1,0,1,2,6.56,11.365,59,7.334308928076788,1,1,2
2011-02-04 02:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,2,2
2011-02-04 03:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,3,2
2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,5,2
2011-02-04 06:00:00,1,0,1,2,6.56,11.365,55,7.784960448828709,1,6,2
2011-02-04 07:00:00,1,0,1,1,5.74,10.605,59,8.406303051054195,1,7,2
2011-02-04 08:00:00,1,0,1,1,5.74,7.575,74,8.9981,0,8,2
2011-02-04 09:00:00,1,0,1,2,6.56,9.09,80,8.9981,0,9,2
2011-02-04 10:00:00,1,0,1,2,8.2,10.605,51,8.9981,0,10,2
2011-02-04 11:00:00,1,0,1,1,9.02,11.365,51,11.0014,0,11,2
2011-02-04 12:00:00,1,0,1,2,9.84,12.12,48,11.0014,0,12,2
2011-02-04 13:00:00,1,0,1,2,10.66,12.88,50,15.0013,0,13,2
2011-02-04 14:00:00,1,0,1,2,11.48,13.635,45,11.0014,0,14,2
2011-02-04 15:00:00,1,0,1,2,11.48,13.635,48,16.9979,0,15,2
2011-02-04 16:00:00,1,0,1,2,12.3,14.395,42,15.0013,0,16,2
2011-02-04 17:00:00,1,0,1,2,10.66,13.635,56,8.9981,0,17,2
2011-02-04 18:00:00,1,0,1,2,9.84,12.88,60,7.0015,0,18,2
2011-02-04 19:00:00,1,0,1,2,9.84,12.12,65,8.9981,0,19,2
2011-02-04 20:00:00,1,0,1,2,9.84,12.12,65,11.0014,0,20,2
2011-02-04 21:00:00,1,0,1,2,9.84,12.12,70,11.0014,0,21,2
2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,0,22,2
2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,0,23,2
2011-02-05 00:00:00,1,0,0,2,9.84,12.12,70,11.0014,0,0,2
2011-02-05 01:00:00,1,0,0,2,9.84,12.12,65,11.0014,0,1,2
2011-02-05 02:00:00,1,0,0,2,9.84,12.12,75,11.0014,0,2,2
2011-02-05 03:00:00,1,0,0,2,9.84,12.12,75,11.0014,0,3,2
2011-02-05 04:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,4,2
2011-02-05 05:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,5,2
2011-02-05 06:00:00,1,0,0,3,8.2,12.88,100,7.049940117877433,1,6,2
2011-02-05 07:00:00,1,0,0,3,9.02,12.88,93,6.0032,0,7,2
2011-02-05 08:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,8,2
2011-02-05 09:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,2
2011-02-05 10:00:00,1,0,0,3,8.2,10.605,100,8.9981,0,10,2
2011-02-05 11:00:00,1,0,0,3,9.02,11.365,100,8.9981,0,11,2
2011-02-05 12:00:00,1,0,0,3,9.02,11.365,100,11.0014,0,12,2
2011-02-05 13:00:00,1,0,0,3,9.02,11.365,100,11.0014,0,13,2
2011-02-05 14:00:00,1,0,0,3,9.02,13.635,100,9.773477923813614,1,14,2
2011-02-05 15:00:00,1,0,0,3,9.02,13.635,100,10.015262445959761,1,15,2
2011-02-05 16:00:00,1,0,0,3,9.02,11.365,100,8.9981,0,16,2
2011-02-05 17:00:00,1,0,0,2,9.84,10.605,100,19.0012,0,17,2
2011-02-05 18:00:00,1,0,0,2,11.48,12.12,93,30.0026,0,18,2
2011-02-05 19:00:00,1,0,0,2,11.48,12.12,93,30.0026,0,19,2
2011-02-05 20:00:00,1,0,0,1,12.3,14.395,87,16.9979,0,20,2
2011-02-05 21:00:00,1,0,0,1,10.66,12.88,100,12.998,0,21,2
2011-02-05 22:00:00,1,0,0,1,10.66,13.635,93,8.9981,0,22,2
2011-02-05 23:00:00,1,0,0,1,10.66,12.88,93,15.0013,0,23,2
2011-02-06 00:00:00,1,0,0,1,10.66,12.88,70,12.998,0,0,2
2011-02-06 01:00:00,1,0,0,1,10.66,11.365,65,27.9993,0,1,2
2011-02-06 02:00:00,1,0,0,1,10.66,11.365,60,22.0028,0,2,2
2011-02-06 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,0,3,2
2011-02-06 04:00:00,1,0,0,1,10.66,11.365,60,23.9994,0,4,2
2011-02-06 05:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,5,2
2011-02-06 06:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,6,2
2011-02-06 07:00:00,1,0,0,1,9.84,12.12,65,11.0014,0,7,2
2011-02-06 08:00:00,1,0,0,1,9.84,12.88,65,7.0015,0,8,2
2011-02-06 09:00:00,1,0,0,1,11.48,14.395,56,7.0015,0,9,2
2011-02-06 10:00:00,1,0,0,1,12.3,14.395,52,16.9979,0,10,2
2011-02-06 11:00:00,1,0,0,1,13.12,15.15,49,16.9979,0,11,2
2011-02-06 12:00:00,1,0,0,1,13.94,16.665,46,14.058438366218901,1,12,2
2011-02-06 13:00:00,1,0,0,1,13.94,18.18,46,12.052414108020715,1,13,2
2011-02-06 14:00:00,1,0,0,1,13.94,17.425,46,6.0032,0,14,2
2011-02-06 15:00:00,1,0,0,1,13.94,17.425,46,6.0032,0,15,2
2011-02-06 16:00:00,1,0,0,1,13.94,17.425,49,7.0015,0,16,2
2011-02-06 17:00:00,1,0,0,1,13.94,18.18,46,12.143857326531728,1,17,2
2011-02-06 18:00:00,1,0,0,1,12.3,15.15,56,11.0014,0,18,2
2011-02-06 19:00:00,1,0,0,1,11.48,14.395,61,8.9981,0,19,2
2011-02-06 20:00:00,1,0,0,1,11.48,14.395,61,7.0015,0,20,2
2011-02-06 21:00:00,1,0,0,1,10.66,15.15,60,10.195401701888468,1,21,2
2011-02-06 22:00:00,1,0,0,1,10.66,15.15,60,9.985782728145983,1,22,2
2011-02-06 23:00:00,1,0,0,1,9.84,14.395,65,10.538167285364587,1,23,2
2011-02-07 00:00:00,1,0,1,1,9.84,14.395,65,8.43255533458903,1,0,2
2011-02-07 01:00:00,1,0,1,1,9.02,13.635,75,8.567420943625198,1,1,2
2011-02-07 02:00:00,1,0,1,1,8.2,12.88,80,8.483456931560678,1,2,2
2011-02-07 03:00:00,1,0,1,1,8.2,12.88,86,8.404949953576988,1,3,2
2011-02-07 04:00:00,1,0,1,1,8.2,12.88,86,8.391753677033499,1,4,2
2011-02-07 05:00:00,1,0,1,1,8.2,12.88,86,8.391753677033499,1,5,2
2011-02-07 06:00:00,1,0,1,1,7.38,12.12,93,9.986723077281008,1,6,2
2011-02-07 07:00:00,1,0,1,1,7.38,12.12,86,9.863850442214414,1,7,2
2011-02-07 08:00:00,1,0,1,2,6.56,11.365,100,11.42229448522121,1,8,2
2011-02-07 09:00:00,1,0,1,1,9.02,13.635,80,9.594339033548444,1,9,2
2011-02-07 10:00:00,1,0,1,1,9.84,12.88,75,7.0015,0,10,2
2011-02-07 11:00:00,1,0,1,1,12.3,15.91,65,6.0032,0,11,2
2011-02-07 12:00:00,1,0,1,2,13.12,17.425,62,14.770301111688692,1,12,2
2011-02-07 13:00:00,1,0,1,2,14.76,18.18,57,6.0032,0,13,2
2011-02-07 14:00:00,1,0,1,2,14.76,18.18,57,6.0032,0,14,2
2011-02-07 15:00:00,1,0,1,2,15.58,19.695,54,6.0032,0,15,2
2011-02-07 16:00:00,1,0,1,2,14.76,17.425,57,8.9981,0,16,2
2011-02-07 17:00:00,1,0,1,2,13.12,15.91,70,11.0014,0,17,2
2011-02-07 18:00:00,1,0,1,2,13.94,16.665,66,8.9981,0,18,2
2011-02-07 19:00:00,1,0,1,2,13.12,17.425,70,13.223386811252993,1,19,2
2011-02-07 20:00:00,1,0,1,2,13.12,16.665,70,7.0015,0,20,2
2011-02-07 21:00:00,1,0,1,1,13.12,17.425,70,10.964784095220496,1,21,2
2011-02-07 22:00:00,1,0,1,1,11.48,15.15,81,6.0032,0,22,2
2011-02-07 23:00:00,1,0,1,2,12.3,16.665,81,11.666222906862016,1,23,2
2011-02-08 00:00:00,1,0,1,2,11.48,15.91,87,9.487116874757037,1,0,2
2011-02-08 01:00:00,1,0,1,2,11.48,15.91,87,9.464299874205619,1,1,2
2011-02-08 02:00:00,1,0,1,2,10.66,13.635,93,7.0015,0,2,2
2011-02-08 03:00:00,1,0,1,3,11.48,13.635,93,11.0014,0,3,2
2011-02-08 04:00:00,1,0,1,1,10.66,12.88,93,11.0014,0,4,2
2011-02-08 05:00:00,1,0,1,1,10.66,11.365,81,22.0028,0,5,2
2011-02-08 06:00:00,1,0,1,1,10.66,11.365,70,22.0028,0,6,2
2011-02-08 07:00:00,1,0,1,1,9.84,9.85,65,27.9993,0,7,2
2011-02-08 08:00:00,1,0,1,1,9.84,9.85,56,32.9975,0,8,2
2011-02-08 09:00:00,1,0,1,1,9.84,9.85,52,32.9975,0,9,2
2011-02-08 10:00:00,1,0,1,1,9.02,9.09,47,36.9974,0,10,2
2011-02-08 11:00:00,1,0,1,1,9.02,9.09,47,31.0009,0,11,2
2011-02-08 12:00:00,1,0,1,1,9.84,9.85,38,32.9975,0,12,2
2011-02-08 13:00:00,1,0,1,2,9.84,9.85,32,30.0026,0,13,2
2011-02-08 14:00:00,1,0,1,1,9.02,9.85,37,27.9993,0,14,2
2011-02-08 15:00:00,1,0,1,1,9.02,9.85,35,26.0027,0,15,2
2011-02-08 16:00:00,1,0,1,1,9.02,9.09,35,35.0008,0,16,2
2011-02-08 17:00:00,1,0,1,1,9.02,9.09,32,39.0007,0,17,2
2011-02-08 18:00:00,1,0,1,1,8.2,9.09,32,26.0027,0,18,2
2011-02-08 19:00:00,1,0,1,1,6.56,6.06,40,31.0009,0,19,2
2011-02-08 20:00:00,1,0,1,1,6.56,6.82,40,22.0028,0,20,2
2011-02-08 21:00:00,1,0,1,1,5.74,5.305,33,31.0009,0,21,2
2011-02-08 22:00:00,1,0,1,1,4.92,5.305,33,23.9994,0,22,2
2011-02-08 23:00:00,1,0,1,1,4.92,5.305,33,22.0028,0,23,2
2011-02-09 00:00:00,1,0,1,1,4.1,3.79,36,23.9994,0,0,2
2011-02-09 01:00:00,1,0,1,1,4.1,5.305,36,15.0013,0,1,2
2011-02-09 02:00:00,1,0,1,1,3.28,3.79,38,19.0012,0,2,2
2011-02-09 03:00:00,1,0,1,1,2.46,3.79,45,8.9981,0,3,2
2011-02-09 05:00:00,1,0,1,1,2.46,5.305,45,7.0015,0,5,2
2011-02-09 06:00:00,1,0,1,1,2.46,7.575,45,10.638659895557872,1,6,2
2011-02-09 07:00:00,1,0,1,1,2.46,5.305,49,7.0015,0,7,2
2011-02-09 08:00:00,1,0,1,1,4.1,6.82,42,16.30922204530862,1,8,2
2011-02-09 09:00:00,1,0,1,1,4.92,6.82,39,11.0014,0,9,2
2011-02-09 10:00:00,1,0,1,1,5.74,9.09,36,16.36439545862021,1,10,2
2011-02-09 11:00:00,1,0,1,2,5.74,7.575,43,11.0014,0,11,2
2011-02-09 12:00:00,1,0,1,2,7.38,9.09,40,15.0013,0,12,2
2011-02-09 13:00:00,1,0,1,1,7.38,8.335,40,16.9979,0,13,2
2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,0,14,2
2011-02-09 15:00:00,1,0,1,2,8.2,9.09,34,19.0012,0,15,2
2011-02-09 16:00:00,1,0,1,2,8.2,9.85,37,16.9979,0,16,2
2011-02-09 17:00:00,1,0,1,2,8.2,9.85,34,16.9979,0,17,2
2011-02-09 18:00:00,1,0,1,2,7.38,8.335,47,19.9995,0,18,2
2011-02-09 19:00:00,1,0,1,3,5.74,6.06,86,16.9979,0,19,2
2011-02-09 20:00:00,1,0,1,3,5.74,7.575,86,11.0014,0,20,2
2011-02-09 21:00:00,1,0,1,2,5.74,7.575,86,11.0014,0,21,2
2011-02-09 22:00:00,1,0,1,3,6.56,8.335,80,11.0014,0,22,2
2011-02-09 23:00:00,1,0,1,3,6.56,7.575,80,12.998,0,23,2
2011-02-10 00:00:00,1,0,1,3,5.74,6.82,86,12.998,0,0,2
2011-02-10 01:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,1,2
2011-02-10 02:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,2,2
2011-02-10 04:00:00,1,0,1,2,5.74,6.82,59,15.0013,0,4,2
2011-02-10 05:00:00,1,0,1,2,4.92,6.06,50,15.0013,0,5,2
2011-02-10 06:00:00,1,0,1,2,4.92,6.06,54,19.0012,0,6,2
2011-02-10 07:00:00,1,0,1,1,4.1,3.79,50,27.9993,0,7,2
2011-02-10 08:00:00,1,0,1,1,4.1,3.79,49,22.0028,0,8,2
2011-02-10 09:00:00,1,0,1,1,4.92,5.305,42,23.9994,0,9,2
2011-02-10 10:00:00,1,0,1,1,4.92,5.305,42,19.9995,0,10,2
2011-02-10 11:00:00,1,0,1,1,5.74,6.06,39,23.9994,0,11,2
2011-02-10 12:00:00,1,0,1,1,6.56,6.82,34,26.0027,0,12,2
2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,0,13,2
2011-02-10 14:00:00,1,0,1,1,8.2,9.09,27,19.0012,0,14,2
